movie_id,genre
11551,Science Fiction
11551,Action
2662,Horror
695773,Drama
89492,Comedy
9481,Drama
9481,Mystery
9481,Thriller
9481,Crime
1400756,Drama
314095,Adventure
314095,Drama
314095,History
1226094,Horror
1226094,Fantasy
1226094,Mystery
1497,Science Fiction
1497,Adventure
1497,Action
1497,Comedy
1497,Family
455839,Science Fiction
455839,Adventure
374205,Action
374205,Animation
374205,Adventure
374205,Comedy
921711,Comedy
921711,Thriller
6964,Drama
6964,Comedy
6964,Romance
73881,Comedy
73881,Drama
11001,Action
11001,Comedy
11001,Crime
165213,Thriller
165213,Crime
165213,Drama
1587,Romance
1587,Drama
5919,Action
5919,Drama
5919,Thriller
9800,Drama
1414176,Drama
1414176,Animation
384677,Romance
384677,Comedy
458305,Science Fiction
458305,Thriller
458305,Mystery
458305,Horror
227348,Horror
227348,Thriller
9788,Comedy
37707,Horror
37707,Science Fiction
2636,Action
2636,Thriller
8452,Science Fiction
8452,Action
8452,Mystery
8452,Drama
968441,Romance
968441,Comedy
968441,Music
595743,Drama
595743,Action
595743,Thriller
2655,Drama
2655,Horror
2655,Mystery
2655,Thriller
1276538,Documentary
1276538,Music
843794,Science Fiction
264419,Animation
264419,Adventure
264419,Comedy
264419,Family
516329,Drama
516329,Horror
516329,Mystery
458083,Romance
502425,Drama
502425,History
502425,Thriller
347126,Drama
49517,Drama
49517,Thriller
49517,Mystery
410685,Animation
410685,Action
410685,Adventure
773543,Drama
773543,Thriller
513691,Action
513691,Comedy
524369,Crime
524369,Drama
262543,Thriller
262543,Science Fiction
23172,Action
23172,Comedy
23172,Family
62764,Adventure
62764,Comedy
62764,Family
62764,Fantasy
10398,Drama
10398,Thriller
10398,Mystery
499338,Family
499338,Drama
10950,Drama
437068,Action
437068,Drama
437068,History
583406,Drama
583406,History
16296,Comedy
16296,Horror
16296,Science Fiction
533514,Animation
533514,Fantasy
533514,Romance
533514,Drama
448095,Thriller
448095,Fantasy
9946,Action
9946,Horror
9946,Fantasy
780382,Family
780382,Adventure
780382,Drama
931599,Drama
931599,Thriller
254473,Action
254473,Crime
254473,Drama
515195,Comedy
515195,Fantasy
515195,Music
515195,Romance
9101,Comedy
48988,Comedy
48988,Romance
9462,Action
9462,Crime
13377,Animation
13377,Family
13377,Comedy
716532,Romance
716532,Comedy
716532,Drama
11860,Comedy
11860,Romance
666750,Fantasy
666750,Action
666750,Adventure
59962,Action
59962,Comedy
59962,Romance
537061,TV Movie
537061,Adventure
537061,Animation
537061,Comedy
537061,Fantasy
537061,Music
537061,Science Fiction
96724,Drama
96724,Romance
96724,History
253935,Drama
253935,Science Fiction
97367,Drama
97367,Crime
1400778,Documentary
1428,Action
1428,Drama
1428,Mystery
507532,Crime
507532,Drama
507532,Thriller
447665,Action
447665,Drama
1278162,Horror
1278162,Thriller
351460,Crime
351460,Fantasy
351460,Horror
10329,Action
10329,Adventure
10329,Science Fiction
715931,Drama
715931,War
715931,History
308529,Action
308529,Drama
9326,Romance
9326,Comedy
9326,Action
9326,Adventure
364324,Adventure
364324,Action
364324,Thriller
10016,Action
10016,Horror
10016,Science Fiction
931102,Action
931102,Comedy
931102,Drama
12233,Animation
12233,Comedy
12233,Family
239523,Adventure
239523,Animation
239523,Action
239523,Fantasy
1018308,Romance
213,Thriller
213,Adventure
5955,Crime
5955,Drama
5955,Mystery
5955,Thriller
732459,Fantasy
527435,Comedy
527435,Adventure
527435,Family
527435,Fantasy
1103,Science Fiction
1103,Action
178182,Drama
9947,Action
9947,Fantasy
9947,Adventure
11977,Comedy
382272,Crime
382272,Horror
382272,Science Fiction
382272,Thriller
38050,Science Fiction
38050,Thriller
38050,Romance
40264,Comedy
40264,Fantasy
398222,Drama
398222,Romance
44741,Comedy
9331,Action
9331,Drama
9331,Thriller
736732,Drama
736732,Comedy
736732,Crime
45202,Thriller
45202,Drama
77951,Animation
77951,Family
77951,Adventure
1844,Romance
1844,Drama
1844,Mystery
81870,Action
81870,Adventure
81870,Drama
413644,Family
413644,Animation
413644,Comedy
597208,Crime
597208,Drama
597208,Thriller
439015,Horror
439015,Mystery
439015,Thriller
9550,Adventure
9550,Drama
9550,Action
9272,Thriller
9272,Drama
9272,Horror
689700,Crime
689700,Action
689700,Drama
617126,Science Fiction
617126,Adventure
274479,Drama
274479,Comedy
7459,Family
7459,Action
7459,Adventure
7459,Comedy
522241,Thriller
522241,History
522241,Drama
4517,Drama
4517,History
4517,Romance
575479,Comedy
575479,Drama
846214,Animation
846214,Comedy
846214,Family
251783,Drama
251783,Thriller
89708,Documentary
5528,Drama
9433,Action
9433,Adventure
9433,Drama
1414169,Comedy
11637,Family
11637,Adventure
11637,Comedy
11637,Romance
339988,Drama
339988,Thriller
339988,Science Fiction
1112426,Horror
1112426,Comedy
83091,Action
83091,Animation
83091,Fantasy
9618,Action
9618,Thriller
9618,Comedy
9618,Drama
6950,Action
6950,Drama
6950,Science Fiction
6950,Thriller
1642,Crime
1642,Drama
1642,Mystery
1642,Thriller
1642,Action
261903,Drama
261903,Crime
231164,Drama
231164,Crime
9753,Drama
9753,Thriller
858414,Drama
11901,Western
11901,Drama
11901,Mystery
1083241,Action
1083241,Drama
1083241,Thriller
1083241,Crime
504608,Music
504608,Drama
60672,Action
60672,Thriller
60672,Crime
280217,Action
280217,Adventure
280217,Animation
280217,Comedy
280217,Family
1134754,Drama
1134754,Romance
10040,Action
10040,Comedy
9604,Action
9604,Crime
192,Drama
192,Thriller
192,Mystery
76487,Horror
76487,Thriller
394117,Drama
13460,Action
13460,Thriller
13460,Science Fiction
460846,Action
460846,Thriller
460846,Crime
13027,Mystery
13027,Thriller
13027,Action
801071,Horror
10996,Family
10996,Adventure
10996,Comedy
906221,Comedy
906221,Drama
906221,Romance
221732,Action
221732,Adventure
221732,Fantasy
306819,Drama
13248,Animation
13248,Comedy
13248,Family
8764,Comedy
7350,Drama
7350,Comedy
532671,Horror
532671,Thriller
59068,Drama
59068,Crime
59068,Horror
1121612,Drama
1121612,Crime
3595,Action
3595,Thriller
629028,Comedy
629028,Action
629028,Thriller
14813,Family
14813,Animation
416144,Thriller
416144,History
416144,Drama
416144,Action
8461,Thriller
8461,Horror
1400787,Documentary
10753,Action
10753,Crime
10753,Thriller
791177,Drama
791177,Horror
791177,Romance
75948,Action
75948,Fantasy
860159,Comedy
860159,Romance
403119,Horror
19186,Comedy
19186,Family
18126,Comedy
18126,Drama
18126,Family
18126,Music
18126,Romance
11880,Horror
11880,Action
11880,Thriller
612,Drama
612,Action
612,History
612,Thriller
1414023,Drama
832,Drama
832,Thriller
832,Crime
599,Drama
611698,Fantasy
611698,Action
611698,Adventure
611698,Drama
860,Thriller
860,Science Fiction
860,Drama
1002185,Drama
1002185,History
1100642,Romance
1100642,Comedy
1100642,TV Movie
8326,Adventure
8326,Family
8326,Drama
8326,Comedy
10957,Animation
10957,Adventure
10957,Family
10957,Fantasy
820,Drama
820,Thriller
820,History
1921,Drama
1921,Romance
334,Drama
40132,Drama
40132,Horror
40132,Thriller
883502,Action
883502,Thriller
883502,Crime
574078,Romance
574078,Drama
704440,Romance
12150,Crime
12150,Drama
12150,Romance
198277,Comedy
198277,Music
198277,Romance
198277,Drama
628878,Thriller
628878,Action
77930,Drama
77930,Comedy
306,Action
306,Comedy
306,Crime
1160981,Romance
1160981,Drama
428045,Action
428045,Adventure
428045,Family
428045,Fantasy
12180,Animation
12180,Action
12180,Science Fiction
12180,Adventure
1371801,Comedy
1371801,Fantasy
1738,Action
1738,Science Fiction
1738,Thriller
388399,Action
388399,Crime
388399,Drama
388399,History
388399,Thriller
266647,Fantasy
266647,Adventure
266647,Family
266647,Action
124459,Comedy
455236,Action
455236,Crime
455236,Thriller
458353,Thriller
458353,Horror
16048,Comedy
16048,Drama
16048,Romance
768334,Horror
768334,Mystery
1249213,Mystery
1249213,Thriller
8469,Comedy
11072,Western
11072,Comedy
39144,Action
39144,Animation
39144,Adventure
39144,Comedy
39144,Fantasy
39144,Science Fiction
983526,Horror
983526,Thriller
435615,Horror
435615,Thriller
435615,Science Fiction
1269108,Horror
1269108,Thriller
371645,Adventure
371645,Comedy
371645,Drama
9671,Adventure
9671,Comedy
749274,Drama
749274,Western
556984,Drama
556984,History
535581,Comedy
535581,Horror
10603,Adventure
10603,Comedy
10603,Family
10603,Romance
656156,Action
656156,Thriller
656156,Drama
46521,Comedy
46521,Adventure
4255,Comedy
4255,Drama
968870,Animation
408567,Thriller
333658,TV Movie
333658,Thriller
333658,Drama
594328,Family
594328,Animation
594328,Science Fiction
594328,Comedy
62838,Comedy
62838,Romance
72013,Animation
72013,Fantasy
450001,Action
450001,Crime
450001,Drama
400157,Comedy
400157,Animation
400157,Adventure
400157,Family
400157,Fantasy
1992,Horror
1992,Action
1992,Thriller
2604,Drama
2604,War
762079,Horror
762079,Thriller
762079,Drama
966719,Romance
966719,Action
379170,Crime
379170,Drama
379170,Mystery
8691,Adventure
8691,Horror
9349,Thriller
9349,Action
9349,Science Fiction
9349,Crime
791348,Animation
791348,Action
791348,Adventure
791348,Horror
13673,Comedy
13673,Family
407655,Comedy
407655,Family
407655,Fantasy
407655,Music
142061,Science Fiction
142061,Action
142061,Animation
142061,Mystery
3035,Drama
3035,Horror
3035,Science Fiction
16427,Comedy
16427,Mystery
355338,Animation
355338,Family
773,Comedy
773,Drama
1190012,Animation
1190012,Comedy
1190012,Science Fiction
1190012,TV Movie
3134,Crime
3134,Drama
3134,Thriller
168530,Action
168530,Comedy
82650,Comedy
82650,Family
11622,Drama
11622,Romance
11622,Comedy
1414150,Comedy
638449,Drama
638449,Romance
1413054,Drama
63492,Comedy
63492,Romance
1266990,Drama
283566,Animation
283566,Action
283566,Science Fiction
283566,Drama
500475,Action
500475,Crime
724989,Action
724989,Adventure
724989,Thriller
45610,Action
45610,Thriller
45610,Crime
9384,Comedy
9384,Crime
1266,Action
1266,Crime
1266,Drama
1266,Thriller
107985,Comedy
107985,Action
107985,Science Fiction
207932,Mystery
207932,Thriller
207932,Action
9051,Comedy
9051,Romance
1219522,Drama
1219522,Horror
279988,Thriller
279988,Adventure
38358,Horror
38358,Thriller
38358,Mystery
38765,Western
8487,Action
8487,Adventure
8487,Comedy
8487,Science Fiction
8487,Western
511809,Drama
511809,Romance
511809,Crime
323677,Drama
323677,History
10647,Drama
606523,Crime
606523,Thriller
606523,Action
506528,Drama
506528,History
437670,Comedy
484247,Crime
484247,Thriller
484247,Comedy
1200674,Thriller
1200674,Drama
8005,Comedy
11814,Comedy
11814,Fantasy
11814,Science Fiction
169881,Adventure
169881,Drama
169881,History
10780,Comedy
10780,Romance
1358947,Animation
1358947,Comedy
13702,Comedy
13702,Fantasy
481891,Romance
481891,Drama
8867,Action
8867,Crime
8867,Drama
157386,Comedy
157386,Drama
157386,Romance
1019404,Thriller
1019404,Drama
1007826,Comedy
2332,Action
2332,Comedy
776305,Animation
776305,Science Fiction
776305,Drama
776305,Music
1412744,Documentary
1270125,Horror
1270125,Comedy
763788,Action
763788,Thriller
2924,Drama
2924,Thriller
2924,Action
2924,Crime
87826,Comedy
87826,Action
87826,Drama
1414165,Animation
489430,Horror
260550,Drama
8224,Thriller
8224,Crime
8224,Mystery
877183,Animation
877183,Comedy
877183,Fantasy
82,Action
82,Crime
82,Thriller
22947,Drama
22947,Romance
457799,Drama
457799,Crime
16250,TV Movie
16250,Western
16250,Romance
16250,Drama
956920,Horror
956920,Comedy
956920,Fantasy
1307178,Horror
1182952,Documentary
500006,History
500006,Drama
22582,Animation
22582,Comedy
22582,Family
22582,Music
1022787,Animation
1022787,Family
1022787,Adventure
1022787,Science Fiction
1022787,Comedy
834143,Fantasy
834143,Romance
834143,Drama
1417742,Documentary
21032,Family
21032,Animation
21032,Adventure
612706,Comedy
612706,Music
10510,Fantasy
10510,Drama
10510,Family
1231914,Romance
988402,Romance
988402,Comedy
988402,Fantasy
988402,Horror
7508,Drama
736545,Romance
736545,Comedy
384682,Comedy
9007,Drama
9007,Comedy
9007,Romance
9007,Fantasy
50359,Animation
50359,Comedy
50359,Family
656690,Documentary
656690,Drama
36225,Horror
36225,Drama
11371,Action
11371,Crime
11371,Thriller
11371,Mystery
390061,Drama
390061,History
390061,Thriller
19114,Romance
19114,Drama
1403905,Documentary
18647,Western
18647,Drama
1414180,Drama
18983,Science Fiction
18983,Horror
138,Horror
393850,Drama
397422,Drama
397422,Comedy
1414173,Drama
241254,Thriller
241254,Action
170687,Animation
170687,Comedy
170687,Family
170687,Fantasy
11675,Horror
11675,Thriller
6620,Comedy
6620,Romance
6620,Drama
66129,Comedy
7090,Drama
15767,Action
15767,Adventure
15767,Science Fiction
15767,Fantasy
15767,Thriller
854661,Romance
61012,Thriller
61012,Horror
61012,Mystery
11452,Comedy
11452,Romance
1878,Adventure
1878,Drama
1878,Comedy
659956,Drama
683361,Family
683361,Adventure
345911,Horror
13151,Animation
13151,Mystery
13151,Family
13151,Horror
16258,Science Fiction
16258,Thriller
16258,Drama
16258,Crime
9327,Fantasy
9327,Comedy
9327,Romance
9327,Science Fiction
417384,Horror
120475,Action
120475,Animation
120475,Science Fiction
1232546,Horror
689249,Documentary
832262,Mystery
832262,Thriller
1396981,TV Movie
1396981,Comedy
1396981,Romance
1403946,Documentary
72358,Drama
72358,Comedy
10974,Adventure
10974,Action
10974,Comedy
13416,Drama
1152014,Comedy
740903,Fantasy
740903,Thriller
740903,Horror
49009,Drama
49009,Adventure
49009,History
1000569,Drama
1000569,Thriller
1000569,Music
25988,Drama
25988,Romance
37056,Comedy
37056,Drama
37056,Romance
10153,Science Fiction
10153,Mystery
10153,Thriller
10153,Horror
9885,Horror
9885,Thriller
28211,Drama
28211,Thriller
28211,Mystery
1378,Romance
1378,Drama
1378,Comedy
534179,Romance
3112,Crime
3112,Drama
3112,Thriller
1414531,Documentary
37024,Animation
37024,Comedy
37024,Action
37024,Romance
12110,Comedy
12110,Horror
9478,Comedy
9478,Romance
24249,Thriller
16866,Animation
16866,Family
16866,Comedy
16866,Science Fiction
16866,Adventure
4584,Drama
4584,Romance
23048,Science Fiction
23048,Comedy
23048,Adventure
12106,Western
12106,Action
1001783,Crime
1001783,Comedy
1001783,Thriller
11967,Western
11967,Action
11967,Adventure
14367,Comedy
104,Action
104,Drama
104,Thriller
1418072,Documentary
308403,Drama
16113,Action
16113,Thriller
16113,Adventure
16113,War
1167027,Documentary
1167027,Animation
83770,Adventure
83770,Drama
746,Drama
746,History
402897,Comedy
402897,Drama
402897,History
1034337,Crime
1034337,Comedy
112205,Crime
112205,Comedy
112205,Action
1101401,Thriller
1101401,Comedy
471506,Mystery
471506,Thriller
471506,Horror
298382,Drama
298382,Comedy
298382,Western
130150,Drama
130150,Romance
130150,Thriller
239563,Comedy
9696,Action
9696,Crime
9696,Horror
18129,Crime
18129,Drama
97,Science Fiction
97,Action
97,Adventure
656159,Romance
656159,Drama
203833,Drama
412795,Horror
412795,Mystery
341006,Horror
341006,Thriller
431803,Animation
431803,Drama
431803,Action
431803,Science Fiction
263341,Action
263341,Adventure
263341,Drama
23202,Horror
23202,Comedy
1414183,Documentary
14534,Drama
14534,History
12160,Western
12160,Drama
12160,Action
12160,Adventure
571030,Drama
571030,Comedy
571030,Romance
597845,Comedy
597845,Adventure
597845,Animation
597845,Fantasy
597845,Family
387426,Adventure
387426,Drama
387426,Science Fiction
146301,Horror
146301,Thriller
10314,Comedy
10314,Romance
77617,Animation
77617,Action
77617,Crime
77617,Mystery
11533,Adventure
11533,Family
11533,Fantasy
10726,Horror
10726,Thriller
602147,Drama
602147,Mystery
602147,Thriller
45288,Animation
45288,Comedy
45288,Drama
45288,Action
3090,Adventure
3090,Drama
3090,Western
1006026,Drama
1006026,Romance
32985,Adventure
32985,Fantasy
32985,Action
1161396,Documentary
76494,Romance
76494,Comedy
76494,Drama
1011516,Comedy
1011516,Fantasy
1011516,Family
228805,Animation
228805,Action
228805,Drama
9404,Action
9404,Adventure
9404,Comedy
9404,Crime
9404,Drama
9404,Thriller
400106,Fantasy
400106,Action
400106,Thriller
20762,Action
893712,Animation
893712,Action
893712,Fantasy
893712,Science Fiction
884315,Western
884315,Action
884315,Thriller
800815,Thriller
800815,Crime
800815,Horror
800815,Mystery
10206,Action
10206,Comedy
10206,Horror
645788,Action
645788,Adventure
645788,Thriller
13600,Adventure
13600,Family
13600,Fantasy
347754,Horror
347754,Thriller
355547,Comedy
355547,Adventure
355547,Animation
355547,Family
355547,Fantasy
11529,Comedy
11529,Romance
606402,Action
606402,Crime
606402,Thriller
9397,Comedy
9397,Science Fiction
9397,Action
740658,Romance
740658,Fantasy
740658,Comedy
38438,Comedy
38438,Crime
10351,Horror
10351,Fantasy
11615,Drama
11615,Thriller
11615,Crime
14863,Horror
14863,Action
14863,Adventure
1958,Comedy
1958,Thriller
1958,Mystery
653349,Comedy
416477,Comedy
416477,Drama
416477,Romance
413518,Drama
413518,Family
413518,Fantasy
11449,Horror
282069,Science Fiction
282069,Horror
282069,Action
282069,Drama
10616,Action
10616,Comedy
10616,Thriller
48266,Drama
42994,Fantasy
42994,Animation
42994,Science Fiction
1226299,Drama
483898,Documentary
12289,Adventure
12289,Drama
12289,History
12289,Action
12289,War
2142,Crime
2142,Drama
2142,Thriller
43539,Romance
43539,Drama
43539,Thriller
43539,Crime
2642,Comedy
2642,Romance
11017,Comedy
552095,Adventure
552095,Animation
552095,Family
552095,Action
9890,Comedy
9890,Science Fiction
9890,Horror
444090,Adventure
444090,Fantasy
13382,Animation
13382,Family
13382,TV Movie
13382,Adventure
1093402,Drama
9922,Science Fiction
9922,Adventure
9922,Action
11954,Horror
11954,Science Fiction
10320,Drama
10320,Horror
10320,Thriller
1405126,Documentary
512895,Family
512895,Romance
512895,Comedy
1229913,Comedy
1135718,Drama
1135718,Thriller
16672,Drama
16672,Thriller
9651,Adventure
9651,Fantasy
9651,Action
9651,Science Fiction
261470,Romance
261470,Drama
19086,Action
218778,Family
218778,Comedy
999590,Comedy
999590,Adventure
999590,Drama
505600,Comedy
246403,Comedy
246403,Horror
77866,Thriller
77866,Action
77866,Drama
77866,Crime
83666,Comedy
83666,Drama
83666,Romance
38317,Comedy
38317,Romance
38317,Family
17165,Action
17165,Animation
17165,Fantasy
17165,Drama
6519,Comedy
6519,Adventure
6519,Action
11259,Adventure
11259,Drama
11259,Romance
11259,Western
417870,Comedy
417870,Romance
417870,Adventure
32823,Adventure
32823,Comedy
32823,Music
624,Adventure
624,Drama
11887,Comedy
11887,Romance
11887,Drama
11887,Family
11887,Music
1164761,Drama
1164761,Romance
2320,Action
2320,Adventure
2320,Drama
2320,Thriller
565028,Horror
565028,Mystery
565028,Thriller
11546,Comedy
11546,Crime
1319504,Romance
1319504,Comedy
460321,Action
460321,Adventure
460321,Thriller
9064,Horror
9064,Thriller
9064,Fantasy
432527,Drama
432527,History
432527,Romance
306947,Thriller
306947,Horror
366672,Animation
366672,Adventure
366672,Comedy
366672,Family
51052,Drama
51052,Animation
51052,Family
51052,Comedy
10166,Fantasy
10166,Family
10166,Horror
914,Comedy
914,War
48579,Comedy
765421,Drama
615665,Comedy
615665,Romance
143477,Drama
143477,Horror
11006,Action
11006,Adventure
11006,Comedy
872542,Action
872542,Thriller
814776,Comedy
662708,Animation
662708,Adventure
662708,Family
662708,Fantasy
570,Drama
10147,Drama
10147,Comedy
10147,Crime
416194,Action
416194,Drama
416194,Thriller
14306,Comedy
14306,Family
1688,Action
1688,Science Fiction
7364,Action
7364,Adventure
7364,Comedy
7364,Drama
7364,Mystery
1355320,Action
1355320,Thriller
1903,Science Fiction
1903,Romance
1903,Drama
1903,Fantasy
1903,Thriller
1903,Mystery
976584,Adventure
976584,Comedy
976584,Drama
870358,Animation
870358,Action
870358,Family
870358,Comedy
9945,Action
9945,Fantasy
9945,Horror
999087,Horror
15283,Adventure
15283,Animation
15283,Fantasy
1148817,Crime
1148817,Horror
1148817,Drama
1148817,Mystery
1148817,Thriller
1075334,Thriller
1075334,Drama
1075334,Crime
1075334,TV Movie
1376704,Documentary
39345,Family
39345,Fantasy
39345,Comedy
39345,TV Movie
24049,Action
24049,Drama
528549,Romance
873,Drama
873,History
783675,Animation
783675,Comedy
783675,Drama
15357,Action
15357,Thriller
15357,Crime
976912,Thriller
955531,Drama
955531,Horror
34689,Drama
670266,Action
670266,Horror
556678,Comedy
556678,Romance
15772,Drama
15772,Romance
1047925,War
1047925,Drama
78049,Action
78049,Adventure
78049,Fantasy
78049,Drama
9429,Comedy
9429,Romance
12480,Drama
12480,Romance
12480,Comedy
476292,Animation
476292,Fantasy
476292,Drama
476292,Adventure
10025,Comedy
10025,Drama
10025,Family
10025,Fantasy
10025,Romance
1858,Adventure
1858,Science Fiction
1858,Action
300803,Fantasy
1071866,Adventure
1071866,Family
1071866,Science Fiction
260934,Drama
47931,Drama
47931,Action
47931,Crime
332672,Romance
332672,Thriller
15403,Animation
15403,Science Fiction
15403,Family
535544,Drama
535544,Romance
535544,History
531499,Action
531499,Crime
531499,Drama
1140066,Science Fiction
1140066,Thriller
307663,Thriller
307663,Science Fiction
307663,Action
307663,Adventure
46838,Comedy
46838,Horror
9593,Adventure
9593,Fantasy
9593,Action
9593,Comedy
9593,Family
942881,Animation
942881,Drama
942881,Mystery
942881,Fantasy
408270,Drama
408270,Romance
239459,Documentary
1285660,Comedy
1285660,Romance
1285660,Action
36956,Drama
36956,Romance
1654,Action
1654,Adventure
1654,War
460555,Action
460555,Thriller
460555,War
460555,Adventure
10283,Horror
10283,Thriller
9350,Action
9350,Adventure
9350,Thriller
1102776,Action
274181,Documentary
18198,Animation
18198,Fantasy
18198,Family
20544,TV Movie
20544,Drama
211052,Drama
926,Comedy
926,Science Fiction
926,Adventure
526811,Romance
526811,Drama
250734,Drama
250734,Romance
222936,Drama
222936,Comedy
222936,Romance
826,Drama
826,History
826,War
1365,Drama
1365,Romance
134,Adventure
134,Comedy
134,Crime
1251,Action
1251,Drama
1251,War
7461,Drama
7461,Action
7461,Thriller
7461,Crime
903,Action
903,Drama
903,Crime
3512,Action
3512,Thriller
1128752,Drama
1128752,Fantasy
261,Drama
19458,Family
19458,TV Movie
19458,Comedy
698201,Action
698201,Drama
698201,Crime
1047016,War
1047016,History
1047016,Drama
12481,Action
9021,Fantasy
9021,Comedy
9021,Family
6003,Drama
6003,Romance
28512,Adventure
28512,Drama
28512,Thriller
28512,Action
28512,TV Movie
1084066,Thriller
1084066,Drama
1084066,Mystery
39202,Animation
39202,Mystery
39202,Adventure
654,Crime
654,Drama
654,Romance
9348,Science Fiction
9348,Horror
9348,Action
10708,Comedy
10708,Family
9070,Action
9070,Adventure
9070,Science Fiction
9070,Fantasy
676701,Animation
676701,Adventure
676701,Family
676701,Comedy
676701,Fantasy
290764,Action
11335,Action
11335,Adventure
11335,Comedy
11335,Family
59965,Thriller
59965,Action
59965,Mystery
555285,Comedy
555285,Drama
25961,Family
25961,Adventure
25961,Animation
25961,Fantasy
25961,Action
25961,Science Fiction
10012,Horror
10012,Comedy
259018,Comedy
10053,Horror
10053,Mystery
10868,Crime
10868,Drama
8697,Adventure
8697,Action
8697,Comedy
8697,Thriller
1223799,Horror
1223799,Drama
1223799,Thriller
8840,Fantasy
8840,Action
8840,Adventure
8840,Drama
1970,Horror
1970,Mystery
1970,Thriller
1340168,Documentary
800279,Comedy
800279,Mystery
11652,Drama
11652,History
446354,Drama
446354,History
480042,Action
480042,Thriller
9599,Horror
9599,Science Fiction
763164,Action
763164,Thriller
763164,Science Fiction
8914,Action
8914,Horror
8914,Science Fiction
447759,Comedy
447759,Drama
447759,Romance
297090,Drama
297090,Comedy
16161,Crime
16161,Drama
16161,Romance
16161,Thriller
765172,Animation
765172,Action
765172,Science Fiction
1381,Drama
1381,Adventure
1381,Science Fiction
1381,Romance
1087040,Documentary
274,Crime
274,Drama
274,Thriller
710832,Documentary
10611,Comedy
10611,Drama
722261,Horror
1241750,Drama
95610,Drama
95610,Comedy
95610,Romance
72976,History
72976,Drama
10481,Family
10481,Comedy
539651,Science Fiction
539651,Thriller
539651,Mystery
539651,Horror
12193,Comedy
12193,Romance
12193,Drama
15159,Comedy
15159,Mystery
15657,Adventure
15657,Animation
15657,Family
9344,Drama
9344,Crime
12146,Thriller
12146,Western
12146,Adventure
11197,Drama
1156125,Drama
1139819,Romance
1139819,Comedy
1165,Drama
1165,History
459928,Thriller
661289,Documentary
512901,Action
512901,Fantasy
512901,Family
512901,Adventure
263109,Family
263109,Animation
263109,Comedy
263109,Adventure
743563,Action
743563,Crime
743563,Thriller
10423,Drama
10423,History
10423,Action
990,Drama
990,Romance
320,Crime
320,Thriller
18499,Comedy
18499,Drama
9876,Action
9876,Comedy
6075,Crime
6075,Drama
6075,Thriller
528656,Fantasy
528656,Action
528656,Adventure
44729,Action
44729,Animation
44729,Comedy
14113,Family
14113,Comedy
14113,Adventure
14113,Action
14113,Science Fiction
203739,Comedy
203739,Action
203739,Fantasy
1126692,Drama
1126692,History
6312,Adventure
6312,Horror
6312,Action
6312,History
1405364,Drama
192102,Action
192102,Drama
192102,Thriller
255343,Thriller
255343,Romance
5902,Drama
5902,History
5902,War
33542,Crime
33542,Action
33542,Comedy
33542,Thriller
1232493,Documentary
870028,Crime
870028,Thriller
870028,Action
346470,Drama
346470,Romance
346470,Comedy
1039690,Thriller
1039690,Action
1039690,Crime
1039690,Drama
11096,Horror
11096,Mystery
9571,Comedy
9571,Drama
335360,Family
335360,Animation
335360,Adventure
335360,Fantasy
36685,Comedy
36685,Science Fiction
36685,Fantasy
36685,Horror
13813,Action
13813,Drama
13813,History
13813,War
257091,Comedy
430447,Adventure
430447,Animation
430447,Family
430447,Fantasy
623135,Comedy
623135,Drama
14817,Family
14817,Comedy
13788,Horror
13788,Thriller
13788,Mystery
9656,Horror
9656,Mystery
10220,Drama
10220,Crime
2335,Action
2335,Comedy
489999,Drama
489999,Mystery
489999,Thriller
1499,Action
1499,Adventure
1499,Comedy
1499,Family
1499,Fantasy
1499,Science Fiction
2447,Drama
513692,Action
513692,Crime
513692,Thriller
23631,Action
23631,Comedy
23631,Thriller
11075,Horror
11075,Drama
702454,Romance
581389,Drama
581389,Fantasy
581389,Science Fiction
11697,Western
10357,Science Fiction
10357,Action
10357,Drama
10357,Thriller
43959,Family
43959,Drama
177221,Drama
177221,Horror
1148558,Comedy
15802,Drama
556574,History
556574,Drama
1049,Drama
1049,Thriller
1049,Mystery
1049,Romance
11052,Animation
11052,Fantasy
11052,Action
11052,Science Fiction
616651,Drama
616651,Crime
616651,Thriller
77459,Adventure
77459,Animation
77459,Comedy
77459,Family
77459,Fantasy
853387,Horror
1186957,Animation
1186957,Family
1186957,Fantasy
796849,Drama
796849,Romance
796849,Thriller
475430,Adventure
475430,Fantasy
475430,Science Fiction
475430,Family
475430,Action
5549,Action
5549,Adventure
5549,Crime
5549,Science Fiction
5549,Thriller
330483,Drama
330483,Romance
528085,Science Fiction
528085,Thriller
406,Drama
810271,Horror
798286,Comedy
798286,Adventure
798286,Fantasy
502033,Drama
502033,Music
469722,Horror
469722,Thriller
469722,Drama
17101,Action
17101,Animation
17101,Thriller
417678,Drama
417678,Romance
718400,Thriller
718400,Horror
718400,Crime
718400,Action
913,Drama
913,Crime
913,Romance
521034,Family
521034,Fantasy
521034,Drama
843241,Animation
843241,Fantasy
505283,Romance
505283,Drama
9563,Drama
176983,Animation
176983,Fantasy
176983,Action
176983,Adventure
114478,Animation
114478,Action
114478,Science Fiction
45772,Animation
45772,Family
41280,Comedy
41280,Romance
814338,Drama
814338,Romance
660262,Fantasy
660262,Family
557946,Action
557946,Crime
557946,Thriller
581734,Drama
417830,Comedy
417830,Family
199534,Horror
199534,Thriller
58857,Adventure
58857,Drama
58857,Action
19185,Horror
1136394,Drama
1136394,Crime
