adult,movie_id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,lang,company_name,movie_country,release_year
False,444483,ja,35.072,0,28,Released,Vassalord.,5.8,15,Animation,Japanese,Production I.G,JP,2013
False,823625,en,35.054,15902207,104,Released,Blacklight,6.2,1137,Action,English,The Solution,AU,2022
False,298250,en,35.052,104223315,91,Released,Jigsaw,6.22,3698,Horror,English,Twisted Pictures,US,2017
False,4553,en,35.039,8203235,101,Released,The Machinist,7.5,5605,Thriller,English,Castelao Productions,US,2004
False,20662,en,35.021,321669741,140,Released,Robin Hood,6.392,4640,Action,English,Imagine Entertainment,US,2010
False,44943,en,35.001,211800000,116,Released,Battle: Los Angeles,5.804,3465,Science Fiction,English,Columbia Pictures,US,2011
False,8839,en,34.993,287928194,100,Released,Casper,6.325,4600,Fantasy,English,The Harvey Entertainment Company,US,1995
False,2756,en,34.982,90000098,140,Released,The Abyss,7.356,3008,Adventure,English,20th Century Fox,US,1989
False,332210,en,34.979,182379278,87,Released,Storks,6.7,2342,Adventure,English,RatPac Entertainment,US,2016
False,1183699,es,34.973,0,117,Released,The Wingwalker,7.982,28,Drama,Spanish,Star Original Productions,US,2024
False,296349,ja,34.967,0,60,Released,Female Prisoner Ayaka: Bitch-Training Torment,5.0,1,Drama,Japanese,Gensou haikyuu-sha Ltd.,JP,2008
False,44363,en,34.966,3065860,93,Released,Frozen,5.995,1833,Thriller,English,ArieScope Pictures,US,2010
False,114150,en,34.955,115647426,112,Released,Pitch Perfect,7.29,6542,Comedy,English,Brownstone Productions,US,2012
False,2059,en,34.943,347500000,131,Released,National Treasure,6.638,6360,Adventure,Latin,Walt Disney Pictures,US,2004
False,1948,en,34.938,42900000,88,Released,Crank,6.646,3811,Action,English,Lakeshore Entertainment,US,2006
False,8909,en,34.926,342463063,110,Released,Wanted,6.5,7092,Action,English,Kickstart Entertainment,US,2008
False,8095,en,34.926,71000000,251,Released,Cleopatra,7.04,751,Drama,English,MCL Films S.A.,US,1963
False,41233,en,34.923,159291809,107,Released,Step Up 3D,6.821,1895,Drama,English,Touchstone Pictures,US,2010
False,108,fr,34.922,1527572,98,Released,Three Colors: Blue,7.659,1702,Drama,French,France 3 Cinéma,FR,1993
False,4379,en,34.921,154749918,101,Released,Monster-in-Law,6.215,1669,Romance,English,New Line Cinema,US,2005
False,96721,en,34.92,90200000,123,Released,Rush,7.7,7184,Drama,English,Revolution Films,US,2013
False,997120,en,34.917,0,96,Released,Sniper: Rogue Mission,6.2,148,Action,English,Destination Films,US,2022
False,18095,ja,34.915,0,45,Released,Dragon Ball GT: A Hero's Legacy,6.8,337,Adventure,Japanese,Toei Animation,JP,1997
False,51739,ja,34.913,149660003,94,Released,The Secret World of Arrietty,7.7,2859,Fantasy,Japanese,Studio Ghibli,JP,2010
False,10660,en,34.91,37939757,101,Released,It Could Happen to You,6.648,807,Comedy,English,TriStar Pictures,US,1994
False,76493,en,34.899,179379533,83,Released,The Dictator,6.196,5901,Comedy,English,Paramount Pictures,US,2012
False,20048,en,34.891,108300000,104,Released,Confessions of a Shopaholic,6.5,2611,Comedy,English,Touchstone Pictures,US,2009
False,654974,en,34.881,0,93,Released,Home Sweet Home Alone,4.89,634,Family,English,20th Century Studios,US,2021
False,34544,en,34.851,177238796,117,Released,The A-Team,6.397,4636,Thriller,German,Phoenix Film Partners,US,2010
False,10947,en,34.825,3746,98,Released,High School Musical,6.556,4578,Comedy,English,Salty Pictures,US,2006
False,39538,en,34.821,137551594,106,Released,Contagion,6.6,6097,Drama,English,Participant,AE,2011
False,1216452,fr,34.79,0,103,Released,Lucky Winners,5.8,173,Comedy,French,Les improductibles,FR,2024
False,509967,en,34.763,0,128,Released,6 Underground,6.3,4778,Action,English,Skydance Media,US,2019
False,83201,en,34.755,0,13,Released,Puss in Boots: The Three Diablos,6.5,483,Adventure,English,DreamWorks Animation,US,2012
False,4995,en,34.749,43101594,156,Released,Boogie Nights,7.638,3170,Drama,English,New Line Cinema,US,1997
False,514439,en,34.743,49200000,116,Released,Breakthrough,7.6,1078,Drama,English,Fox 2000 Pictures,US,2019
False,284303,de,34.741,2193474,100,Released,Goodnight Mommy,6.688,1572,Horror,German,Koch Media,AT,2014
False,942576,en,34.737,0,85,Released,Buried in Barstow,7.1,38,Thriller,English,Untitled Entertainment,US,2022
False,1211307,es,34.726,0,90,Released,Weeding Night,7.3,81,Comedy,Spanish,Videocine,MX,2024
False,1180629,ga,34.722,4345446,105,Released,Kneecap,7.0,101,Comedy,English,Mother Tongues Films,IE,2024
False,13004,en,34.717,0,78,Released,Barbie and the Diamond Castle,7.407,839,Animation,English,Mattel,CA,2008
False,1991,en,34.71,31126421,113,Released,Death Proof,6.8,5189,Action,English,Dimension Films,US,2007
False,308531,en,34.706,245623848,112,Released,Teenage Mutant Ninja Turtles: Out of the Shadows,6.028,3527,Action,English,5150 Action,US,2016
False,567,en,34.706,37042336,112,Released,Rear Window,8.351,6551,Thriller,English,Paramount Pictures,US,1954
False,399366,es,34.689,12294931,111,Released,Marrowbone,7.3,1605,Thriller,English,Telecinco Cinema,ES,2017
False,212778,en,34.682,45967935,114,Released,Chef,7.1,3308,Comedy,English,Altus Media,US,2014
False,431580,en,34.674,190304772,97,Released,Abominable,7.5,2059,Family,English,DreamWorks Animation,CN,2019
False,879,en,34.668,300900000,141,Released,Hook,6.835,5325,Adventure,English,Amblin Entertainment,US,1991
False,395992,en,34.652,100541806,104,Released,Life,6.442,7392,Horror,English,Columbia Pictures,US,2017
False,36669,en,34.646,431971116,133,Released,Die Another Day,5.987,3541,Adventure,English,EON Productions,GB,2002
False,13523,en,34.634,18755936,109,Released,Sex Drive,6.365,1348,Comedy,English,Summit Entertainment,US,2008
False,36643,en,34.63,361832400,128,Released,The World Is Not Enough,6.274,2939,Adventure,English,Metro-Goldwyn-Mayer,GB,1999
False,13051,en,34.625,85416905,100,Released,Max Payne,5.379,2073,Crime,English,Dune Entertainment,US,2008
False,10330,en,34.622,160846332,97,Released,Freaky Friday,6.519,3824,Comedy,Mandarin,Casual Friday Productions,US,2003
False,1184889,hi,34.612,0,155,Released,Jigra,6.2,44,Crime,Mandarin,Dharma Productions,IN,2024
False,235,en,34.606,52300000,89,Released,Stand by Me,7.851,5925,Crime,English,Columbia Pictures,US,1986
False,378240,ja,34.602,0,31,Released,Yu☆Gi☆Oh!,7.0,59,Adventure,Japanese,Toei Animation,JP,1999
False,22620,en,34.602,13000000,82,Released,Scooby-Doo! The Mystery Begins,6.4,693,Mystery,English,Warner Premiere,US,2009
False,55341,en,34.597,4017852,100,Released,Jeepers Creepers 3,4.897,904,Horror,English,Scoundrel Media,US,2017
False,10073,en,34.594,85749034,83,Released,Date Movie,4.241,984,Comedy,English,Regency Enterprises,US,2006
False,25237,ru,34.567,20929648,142,Released,Come and See,8.2,1527,Drama,Belarusian,Belarusfilm,SU,1985
False,391,it,34.566,14500000,99,Released,A Fistful of Dollars,7.8,4285,Western,Italian,Jolly Film,IT,1964
False,508642,ko,34.529,21041950,95,Released,Gonjiam: Haunted Asylum,7.283,703,Horror,Korean,Hive Media Corp,KR,2018
False,13207,en,34.528,91509154,97,Released,Friday the 13th,5.746,2621,Horror,English,New Line Cinema,US,2009
False,340382,ja,34.514,15187789,87,Released,Attack on Titan II: End of the World,6.1,351,Horror,Japanese,Kodansha,JP,2015
False,497582,en,34.497,0,123,Released,Enola Holmes,7.263,6064,Adventure,English,PCMA Productions,US,2020
False,14405,en,34.482,149281606,91,Released,Beverly Hills Chihuahua,5.4,1056,Comedy,English,Walt Disney Pictures,US,2008
False,568,en,34.468,355237933,140,Released,Apollo 13,7.45,5441,Drama,English,Imagine Entertainment,US,1995
False,347375,en,34.443,66308758,94,Released,Mile 22,6.219,2231,Action,Indonesian,STXfilms,US,2018
False,8393,en,34.436,200000000,109,Released,The Gods Must Be Crazy,7.255,1165,Action,Afrikaans,CAT Films,ZA,1980
False,12222,en,34.417,298572799,86,Released,Horton Hears a Who!,6.5,3286,Animation,English,Blue Sky Studios,US,2008
False,9100,en,34.416,24800000,101,Released,The Craft,6.8,1878,Horror,English,Columbia Pictures,US,1996
False,885303,it,34.411,0,108,Released,The Voyagers,6.233,101,Fantasy,German,Groenlandia,IT,2022
False,10439,en,34.395,51663767,96,Released,Hocus Pocus,7.0,3053,Fantasy,English,Walt Disney Pictures,US,1993
False,73475,de,34.377,0,82,Released,Call of the Blonde Goddess,5.7,55,Crime,French,Nestor Film Produktion,DE,1977
False,961420,ja,34.376,34963395,134,Released,Kingdom 2: Far and Away,7.15,107,Action,Japanese,TOHO,JP,2022
False,2118,en,34.368,126216940,138,Released,L.A. Confidential,7.8,4997,Crime,English,Regency Enterprises,US,1997
False,942047,en,34.352,0,102,Released,Outsource,5.6,30,Action,English,Luminaire Artisans,AE,2022
False,12244,en,34.351,48428063,79,Released,9,6.9,3569,Action,English,Tim Burton Productions,US,2009
False,782,en,34.331,12532777,106,Released,Gattaca,7.558,6379,Thriller,English,Jersey Films,US,1997
False,4234,en,34.324,161834276,116,Released,Scream 3,5.982,3630,Horror,English,Dimension Films,US,2000
False,1075175,en,34.323,1216642,91,Released,How to Have Sex,6.3,364,Drama,Spanish,Film4 Productions,GB,2023
False,363676,en,34.32,240800000,96,Released,Sully,7.196,7230,Drama,English,Malpaso Productions,US,2016
False,298312,en,34.319,98450062,94,Released,The Visit,6.317,4767,Horror,English,Blumhouse Productions,US,2015
False,13885,en,34.316,152000000,116,Released,Sweeney Todd: The Demon Barber of Fleet Street,7.186,5911,Drama,English,DreamWorks Pictures,GB,2007
False,384680,en,34.301,36976336,134,Released,Hostiles,6.922,2297,Drama,English,Waypoint Entertainment,US,2017
False,322,en,34.296,156800000,138,Released,Mystic River,7.74,6734,Thriller,English,Warner Bros. Pictures,US,2003
False,68737,en,34.291,114178613,102,Released,Seventh Son,5.51,2502,Adventure,English,Legendary Pictures,CA,2014
False,632357,en,34.29,30800000,99,Released,The Unholy,6.6,2170,Horror,English,Ghost House Pictures,US,2021
False,773621,ja,34.284,0,52,Released,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,7.5,13,Animation,Japanese,Shuka,JP,2021
False,1090874,en,34.272,0,120,Released,Mea Culpa,5.6,175,Drama,English,Tyler Perry Studios,US,2024
False,454619,en,34.271,91244913,112,Released,Overboard,6.6,1378,Romance,English,Metro-Goldwyn-Mayer,US,2018
False,16664,ja,34.257,6776921,146,Released,All About Lily Chou-Chou,7.4,235,Drama,Japanese,Rockwell Eyes,JP,2001
False,62213,en,34.231,245527149,113,Released,Dark Shadows,6.084,7216,Comedy,English,Tim Burton Productions,US,2012
False,80278,en,34.23,198100000,114,Released,The Impossible,7.4,6314,Drama,English,Summit Entertainment,ES,2012
False,729854,ko,34.228,28900000,130,Released,Concrete Utopia,7.1,232,Thriller,Korean,Climax Studios,KR,2023
False,939899,es,34.224,0,107,Released,Staring at Strangers,6.4,76,Drama,Spanish,Tornasol Media,ES,2022
False,1158874,en,34.218,60091,107,Released,Sugarcane,6.65,10,Documentary,English,Impact Partners,CA,2024
False,615677,en,34.214,0,97,Released,We Can Be Heroes,6.0,773,Family,English,Troublemaker Studios,US,2020
False,455207,en,34.205,238539198,121,Released,Crazy Rich Asians,7.1,3666,Comedy,Cantonese,SK Global Entertainment,US,2018
False,9362,en,34.193,48572000,96,Released,Tremors,6.904,3277,Horror,English,Wilson-Maddock Production,US,1990
False,11474,en,34.169,22490039,94,Released,The Warriors,7.669,2164,Action,English,Paramount Pictures,US,1979
False,296524,en,34.153,121790376,107,Released,Deepwater Horizon,6.9,4550,Drama,English,Summit Entertainment,HK,2016
False,290250,en,34.147,71261763,116,Released,The Nice Guys,7.123,7969,Comedy,English,Silver Pictures,US,2016
False,185698,ja,34.138,0,74,Released,Double Rope Torture,3.5,4,Drama,Japanese,Nikkatsu Corporation,JP,1985
False,192141,en,34.127,54400000,103,Released,No Escape,6.935,2540,Thriller,French,Living Films,US,2015
False,37686,en,34.122,260100000,112,Released,Super 8,6.8,6602,Thriller,English,Paramount Pictures,US,2011
False,189349,ja,34.118,0,14,Released,Chunin Exam on Fire! and Naruto vs. Konohamaru!,7.4,81,Animation,Japanese,Pierrot,JP,2011
False,243688,en,34.102,95437994,93,Released,Poltergeist,5.2,2279,Horror,English,TSG Entertainment,US,2015
False,1217690,en,34.096,20196422,113,Released,Homestead,5.231,13,Action,English,Angel Studios,US,2024
False,539681,en,34.09,203000000,105,Released,DC League of Super-Pets,7.21,1577,Animation,English,Warner Bros. Pictures Animation,US,2022
False,2252,en,34.062,56106607,101,Released,Eastern Promises,7.356,3367,Thriller,English,Focus Features,GB,2007
False,589754,ru,34.054,27658331,120,Released,The Last Warrior: Root of Evil,6.9,175,Fantasy,Russian,"Yellow, Black & White",RU,2020
False,3638,en,34.054,92601050,104,Released,No Reservations,6.669,1360,Comedy,English,Castle Rock Entertainment,US,2007
False,13510,en,34.037,3984669,91,Released,Eden Lake,6.8,1808,Horror,English,Rollercoaster Films,GB,2008
False,1216299,en,34.032,0,105,Released,The Night They Came Home,5.9,31,Western,English,Grindstone Entertainment Group,US,2024
False,37735,en,34.029,75026327,93,Released,Easy A,6.81,6937,Comedy,English,Screen Gems,US,2010
False,600354,en,34.008,21029340,97,Released,The Father,8.116,3224,Drama,English,Les Films du Cru,GB,2020
False,755566,en,34.002,0,113,Released,Day Shift,6.784,1967,Action,English,87Eleven,US,2022
False,294963,en,33.999,475846,133,Released,Bone Tomahawk,6.9,2246,Western,English,Caliber Media Company,US,2015
False,599975,en,33.958,48021766,90,Released,Countdown,6.2,2132,Horror,English,Wrigley Pictures,US,2019
False,667,en,33.947,111600000,117,Released,You Only Live Twice,6.577,2209,Action,English,EON Productions,GB,1967
False,1255,ko,33.939,88489643,120,Released,The Host,7.0,2798,Horror,English,Chungeorahm Film,KR,2006
False,11852,en,33.931,54639553,104,Released,The Hot Chick,6.4,2017,Comedy,English,Touchstone Pictures,US,2002
False,51608,ko,33.916,43059790,119,Released,The Man from Nowhere,7.698,1329,Action,English,Opus Pictures,KR,2010
False,18334,ja,33.896,0,43,Released,Guinea Pig: Devil's Experiment,4.702,136,Horror,Japanese,Sai Enterprise,JP,1985
False,554805,ja,33.887,50574061,133,Released,Kingdom,7.2,115,Action,Japanese,TOHO,JP,2019
False,87584,en,33.866,0,87,Released,Celebrity Sex Tape,4.4,67,Comedy,English,The Asylum,US,2012
False,708,en,33.866,191185897,130,Released,The Living Daylights,6.53,1793,Action,English,EON Productions,GB,1987
False,253,en,33.865,126400000,121,Released,Live and Let Die,6.5,2057,Adventure,English,EON Productions,GB,1973
False,544,en,33.863,369900000,120,Released,There's Something About Mary,6.604,4963,Romance,English,20th Century Fox,US,1998
False,37430,en,33.845,63523283,113,Released,Conan the Barbarian,5.306,1871,Adventure,English,Dark Horse Entertainment,US,2011
False,458594,en,33.841,53918723,102,Released,Peppermint,6.715,2070,Action,English,STXfilms,US,2018
False,401478,en,33.834,0,111,Released,Death Race: Beyond Anarchy,6.2,334,Action,English,Capital Arts Entertainment,US,2018
False,480105,en,33.828,47582563,90,Released,47 Meters Down: Uncaged,5.7,1418,Horror,English,The Fyzz,US,2019
False,77174,en,33.813,107139399,90,Released,ParaNorman,6.989,2545,Family,English,Laika,US,2012
False,655,en,33.813,2181987,145,Released,"Paris, Texas",8.1,1897,Drama,English,Road Movies,DE,1984
False,55685,it,33.799,0,94,Released,To Be Twenty,5.9,73,Comedy,Italian,International Daunia Film,IT,1978
False,11321,en,33.793,168167691,123,Released,Seven Pounds,7.609,6799,Drama,English,Escape Artists,US,2008
False,592350,ja,33.792,30017163,104,Released,My Hero Academia: Heroes Rising,8.167,1175,Animation,Japanese,BONES,JP,2019
False,56288,en,33.792,85564310,89,Released,Spy Kids: All the Time in the World,4.691,990,Family,English,Dimension Films,US,2011
False,12536,en,33.79,0,84,Released,Home Alone 4,4.508,1263,Comedy,English,20th Century Fox Television,US,2002
False,559907,en,33.769,18887953,130,Released,The Green Knight,6.6,1928,Adventure,English,A24,US,2021
False,900379,de,33.767,2147526,103,Released,Afire,6.9,172,Drama,Spanish,Schramm Film,DE,2023
False,1085046,zh,33.757,0,101,Released,Shimmy: The First Monkey King,5.8,37,Animation,Mandarin,Eastern International Pictures Group,CN,2023
False,37797,ja,33.751,0,111,Released,Whisper of the Heart,8.0,2009,Animation,Japanese,Studio Ghibli,JP,1995
False,11917,en,33.721,118209778,95,Released,Saw V,6.165,3529,Horror,English,Twisted Pictures,US,2008
False,39105,ja,33.716,20100000,51,Released,Dragon Ball Z: Bojack Unbound,7.1,569,Action,Japanese,Toei Animation,JP,1993
False,338762,en,33.696,39861118,110,Released,Bloodshot,6.7,4977,Action,English,Cross Creek Pictures,US,2020
False,18405,en,33.696,32721635,113,Released,The Last House on the Left,6.5,1768,Crime,English,Rogue Pictures,US,2009
False,81774,fr,33.693,1300000,100,Released,Exploits of a Young Don Juan,5.879,239,Comedy,French,Séléna Audiovisuel,FR,1986
False,438799,en,33.691,41657844,110,Released,Overlord,6.722,2878,Horror,English,Bad Robot,US,2018
False,1156212,pt,33.685,0,103,Released,The Park Maniac,5.791,55,Drama,Portuguese,Santa Rita Filmes,BR,2024
False,51828,en,33.674,59400000,107,Released,One Day,7.4,4266,Drama,English,Focus Features,US,2011
False,27022,en,33.67,215300000,109,Released,The Sorcerer's Apprentice,6.116,4953,Fantasy,English,Walt Disney Pictures,US,2010
False,774531,en,33.667,581725,129,Released,Young Woman and the Sea,7.893,318,History,English,Walt Disney Pictures,US,2024
False,15906,en,33.667,0,85,Released,Barbie and the Magic of Pegasus,7.187,721,Animation,English,Mattel,US,2005
False,82695,en,33.634,442636309,158,Released,Les Misérables,7.327,5296,History,English,Universal Pictures,US,2012
False,505026,en,33.632,137307235,127,Released,Death on the Nile,6.427,3733,Mystery,English,The Mark Gordon Company,US,2022
False,636706,en,33.626,0,108,Released,Spaceman,6.744,835,Science Fiction,English,Free Association,US,2024
False,395991,en,33.624,25754775,133,Released,Only the Brave,7.426,1601,Drama,English,di Bonaventura Pictures,US,2017
False,814,en,33.619,31973249,97,Released,An American Werewolf in London,7.4,2450,Comedy,English,American Werewolf Inc.,GB,1981
False,319,en,33.617,12600000,118,Released,True Romance,7.5,2746,Action,English,Morgan Creek Entertainment,US,1993
False,1124620,en,33.616,0,98,Post Production,The Monkey,0.0,0,Horror,English,Atomic Monster,US,2025
False,1106904,ja,33.615,0,114,Released,Totto-chan: The Little Girl at the Window,7.9,14,Animation,Japanese,Shin-Ei Animation,JP,2023
False,13597,en,33.614,12729917,102,Released,Labyrinth,7.271,2458,Adventure,English,TriStar Pictures,GB,1986
False,228205,en,33.605,63013281,128,Released,The Longest Ride,7.628,3148,Drama,English,Fox 2000 Pictures,US,2015
False,27277,en,33.604,6000000,101,Released,The War Wagon,6.9,193,Western,Spanish,Marvin Schwartz Productions,US,1967
False,180,en,33.6,358372926,145,Released,Minority Report,7.35,8776,Science Fiction,English,Digital Image Associates,US,2002
False,792,en,33.595,138530565,120,Released,Platoon,7.7,4580,Drama,English,Hemdale Film Corporation,US,1986
False,9377,en,33.592,70100000,103,Released,Ferris Bueller's Day Off,7.6,4928,Comedy,English,Paramount Pictures,US,1986
False,1966,en,33.588,167298192,175,Released,Alexander,5.9,3284,War,English,Intermedia,US,2004
False,589761,ru,33.581,6459306,136,Released,Chernobyl: Abyss,6.3,514,Drama,English,Non-Stop Productions,RU,2021
False,1538,en,33.562,220239925,120,Released,Collateral,7.2,5646,Drama,Spanish,Paramount Pictures,US,2004
False,461130,en,33.556,157209,99,Released,Code 8,6.3,2007,Science Fiction,English,Colony Pictures,CA,2019
False,297608,en,33.541,0,90,Released,The Taking of Deborah Logan,6.493,1246,Horror,English,Guerin-Adler-Scott Pictures,US,2014
False,664,en,33.539,494471524,113,Released,Twister,6.536,3476,Action,English,Warner Bros. Pictures,US,1996
False,920081,en,33.538,0,100,Released,Megaboa,6.35,463,Action,English,The Asylum,US,2021
False,39873,ja,33.454,0,61,Released,S&M Hunter,6.5,12,Comedy,Japanese,Kokuei Company,JP,1986
False,82693,en,33.451,236412453,122,Released,Silver Linings Playbook,7.143,12018,Drama,English,The Weinstein Company,US,2012
False,97630,en,33.439,132800000,157,Released,Zero Dark Thirty,6.99,4541,Thriller,English,Annapurna Pictures,US,2012
False,9679,en,33.436,237200000,118,Released,Gone in Sixty Seconds,6.437,4472,Action,English,Touchstone Pictures,US,2000
False,8856,en,33.419,115103979,113,Released,The Karate Kid Part II,6.29,2211,Adventure,English,Columbia Pictures,US,1986
False,840,en,33.417,306889114,137,Released,Close Encounters of the Third Kind,7.4,4239,Science Fiction,Hindi,Julia/Michael Phillips Productions,US,1977
False,1214118,es,33.408,0,113,Released,The Other Way Around,6.6,29,Drama,Spanish,Los Ilusos Films,ES,2024
False,467938,fr,33.403,938055,109,Released,Revenge,6.5,1800,Action,English,M.E.S. Productions,FR,2018
False,1108566,en,33.394,0,97,Released,Killer Heat,5.825,243,Crime,English,Makeready,US,2024
False,805,en,33.384,33395426,138,Released,Rosemary's Baby,7.8,3967,Drama,English,William Castle Productions,US,1968
False,65496,fr,33.378,0,101,Released,Student Services,5.2,124,Drama,Italian,Les Films du Kiosque,FR,2010
False,391713,en,33.375,79000000,94,Released,Lady Bird,7.3,8559,Drama,English,IAC Films,US,2017
False,667520,ja,33.372,0,104,Released,A Whisker Away,7.884,1382,Animation,Japanese,Studio Colorido,JP,2020
False,332562,en,33.368,436388866,136,Released,A Star Is Born,7.5,11697,Music,English,Warner Bros. Pictures,US,2018
False,404733,en,33.366,11247280,93,Released,Overdrive,6.087,946,Thriller,English,uMedia,US,2017
False,132137,en,33.353,0,93,Released,Werewolf: The Beast Among Us,5.9,249,Drama,English,Universal 1440 Entertainment,US,2012
False,77931,en,33.338,347434178,105,Released,The Smurfs 2,5.752,2207,Fantasy,English,NeoReel,US,2013
False,843,cn,33.332,14204632,99,Released,In the Mood for Love,8.1,2772,Drama,Cantonese,Block 2 Pictures,HK,2000
False,526051,en,33.324,1119537,103,Released,Look Away,6.518,880,Horror,English,Buffalo Gal Pictures,CA,2018
False,566810,en,33.296,0,85,Released,The Dark Kingdom,5.75,70,Fantasy,English,Grass Temple Films,GB,2018
False,556694,en,33.256,20300000,108,Released,Three Thousand Years of Longing,6.897,1371,Drama,Greek,FilmNation Entertainment,AU,2022
False,376570,en,33.252,0,82,Released,Hush,6.728,4594,Horror,English,Intrepid Pictures,US,2016
False,74465,en,33.245,120081841,124,Released,We Bought a Zoo,6.795,2710,Drama,English,Dune Entertainment,US,2011
False,1026819,en,33.236,0,94,Released,The Hunted,7.1,74,Horror,Arabic,Black Swan Tales,GR,2024
False,623511,no,33.235,2836382,104,Released,The Burning Sea,6.6,246,Action,German,Fantefilm,NO,2021
False,850165,en,33.207,40130232,132,Released,The Iron Claw,7.5,928,History,English,A24,US,2023
False,188207,en,33.193,61279452,99,Released,The Legend of Hercules,4.794,1327,Action,English,Millennium Media,US,2014
False,575604,ko,33.172,0,112,Released,The Call,7.5,833,Thriller,Korean,Yong Film,KR,2020
False,10281,en,33.169,19170001,88,Released,Friday the 13th Part VII: The New Blood,5.45,1072,Horror,English,Friday Four Films Inc.,US,1988
False,975043,en,33.132,0,98,Released,Which Brings Me to You,6.209,148,Romance,English,BCDF Pictures,US,2023
False,629176,en,33.121,0,102,Released,Samaritan,6.697,2014,Science Fiction,English,Metro-Goldwyn-Mayer,US,2022
False,10222,en,33.121,14697005,97,Released,Kickboxer,6.8,1420,Action,English,Kings Road Entertainment,US,1989
False,1054116,ja,33.12,0,3,Released,My Hero Academia: All Might Rising,6.2,33,Animation,Japanese,BONES,JP,2019
False,372921,ko,33.112,0,90,Released,Mutual Relations,6.0,14,Comedy,Korean,Shamon Freitas and Company,KR,2015
False,1452,en,33.078,391081192,154,Released,Superman Returns,5.8,4221,Science Fiction,English,DC,US,2006
False,10137,en,33.064,300135367,84,Released,Stuart Little,6.064,4392,Family,English,Franklin/Waterman Productions,US,1999
False,345920,en,33.058,88528280,97,Released,Collateral Beauty,7.222,5387,Drama,English,Village Roadshow Pictures,US,2016
False,1247019,th,33.056,20730000,110,Released,Death Whisperer 2,8.3,6,Horror,Thai,M Studio,TH,2024
False,990140,cn,33.053,159959,130,Released,Sakra,6.4,160,Action,Cantonese,Wishart Media,CN,2023
False,390062,en,33.047,1906640,115,Released,Jungle,6.624,1963,Adventure,English,Screen Queensland,AU,2017
False,11674,en,33.047,320689294,103,Released,101 Dalmatians,5.925,3401,Family,English,Great Oaks Entertainment,US,1996
False,41446,en,33.045,97231420,111,Released,Scream 4,6.5,3765,Horror,English,Dimension Films,US,2011
False,758679,en,33.032,2681023,94,Released,Mothers' Instinct,6.906,437,Thriller,English,Freckle Films,US,2024
False,948713,en,33.026,0,111,Released,The Last Kingdom: Seven Kings Must Die,7.252,698,Action,English,Carnival Films,GB,2023
False,458723,en,33.021,256067149,116,Released,Us,6.966,7393,Horror,English,Monkeypaw Productions,US,2019
False,48340,en,33.004,108609310,108,Released,Sanctum,6.0,1060,Action,English,Universal Pictures,AU,2011
False,138697,en,33.003,0,90,Released,Don Jon,6.013,4303,Romance,English,Ram Bergman Productions,US,2013
False,1228681,no,32.997,0,125,Released,Sex,6.6,4,Drama,Norwegian,Motlys,NO,2024
False,18491,ja,32.97,20563523,87,Released,Neon Genesis Evangelion: The End of Evangelion,8.286,1636,Animation,Japanese,GAINAX,JP,1997
False,46705,en,32.967,15440333,112,Released,Blue Valentine,7.0,3254,Drama,English,Cottage Industries,US,2010
False,290271,ja,32.963,0,105,Released,"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",7.1,175,Animation,Japanese,Toei Animation,JP,2014
False,590223,en,32.95,1122066,109,Released,Love and Monsters,7.303,4047,Comedy,English,21 Laps Entertainment,US,2020
False,627725,en,32.949,0,120,Released,The Banker,7.641,968,Drama,English,Romulus Entertainment,US,2020
False,38199,en,32.941,0,97,Released,Unthinkable,6.755,1213,Drama,English,Senator Entertainment,US,2010
False,943134,fr,32.94,9138503,127,Released,The Animal Kingdom,7.0,732,Adventure,French,StudioCanal,BE,2023
False,193610,en,32.935,196800000,109,Released,The Other Woman,6.427,3558,Comedy,English,LBI Productions,US,2014
False,19959,en,32.934,122400000,89,Released,Surrogates,6.1,3171,Science Fiction,French,Wintergreen Productions,US,2009
False,766680,en,32.931,0,10,Released,Sexo,5.3,25,Comedy,English,Frameline,US,2001
False,11216,it,32.924,11990401,124,Released,Cinema Paradiso,8.448,4430,Drama,Italian,RAI,IT,1988
False,136835,en,32.915,53830415,84,Released,No Good Deed,5.935,630,Crime,English,Will Packer Productions,US,2014
False,1246,en,32.911,155929020,102,Released,Rocky Balboa,6.9,3488,Drama,English,Metro-Goldwyn-Mayer,US,2006
False,34480,en,32.886,7048886,94,Released,The Descent: Part 2,5.9,1162,Adventure,English,Celador Films,US,2009
False,9342,en,32.877,250288523,136,Released,The Mask of Zorro,6.6,4027,Action,English,TriStar Pictures,US,1998
False,1170657,en,32.871,0,60,Released,Barbie and Stacie to the Rescue,7.1,11,Animation,English,Mainframe Studios,US,2024
False,1541,en,32.862,45361000,130,Released,Thelma & Louise,7.6,3442,Drama,English,Metro-Goldwyn-Mayer,US,1991
False,11253,en,32.843,160388063,120,Released,Hellboy II: The Golden Army,6.763,5215,Fantasy,English,Universal Pictures,US,2008
False,323272,en,32.837,73267874,120,Released,War Room,7.828,530,Drama,English,FaithStep Films,US,2015
False,1216512,en,32.826,0,86,Released,The Casagrandes Movie,7.2,40,Animation,English,Nickelodeon Movies,US,2024
False,11631,en,32.812,609841637,108,Released,Mamma Mia!,7.0,6566,Comedy,English,Littlestar,GB,2008
