movie_id,lang
832,German
599,English
611698,Mandarin
1100848,Japanese
860,English
1002185,English
1100642,English
8326,English
10957,English
820,English
820,Spanish
1921,French
1921,English
334,English
334,French
334,German
40132,Italian
883502,English
574078,Dutch
574078,German
574078,French
574078,English
704440,Korean
12150,English
198277,English
628878,English
77930,English
306,English
1160981,Korean
428045,Mandarin
428045,English
428045,Russian
12180,English
1371801,Persian
1738,English
1738,French
1738,German
388399,Arabic
388399,English
388399,Mandarin
266647,English
124459,English
455236,English
458353,English
16048,English
768334,English
768334,Italian
1249213,English
8469,English
11072,German
11072,English
11072,Yiddish
39144,Japanese
983526,English
983526,Norwegian
435615,English
1269108,Indonesian
1269108,Javanese
371645,English
9671,English
749274,English
749274,Spanish
556984,English
535581,English
10603,English
10603,Spanish
656156,Korean
46521,Turkish
46521,Greek
46521,French
4255,English
4255,Inupiaq
968870,Japanese
408567,English
333658,English
594328,English
62838,English
72013,Japanese
450001,Cantonese
450001,Mandarin
450001,English
400157,English
1992,English
2604,English
2604,Spanish
762079,French
966719,Hindi
966719,Telugu
379170,English
8691,Spanish
8691,Italian
9349,English
791348,English
13673,Spanish
13673,English
407655,English
407655,Thai
142061,English
142061,Portuguese
3035,English
3035,Latin
16427,English
16427,Spanish
355338,English
773,English
1190012,English
3134,French
168530,English
82650,English
11622,Latin
11622,English
11622,French
11622,German
1414150,English
1414150,Swedish
638449,English
638449,French
1413054,Portuguese
63492,English
1266990,Tagalog
283566,Japanese
500475,English
500475,Spanish
724989,English
45610,Arabic
45610,English
9384,English
9384,Korean
1266,English
1266,Turkish
107985,English
207932,English
9051,English
1219522,Khmer
1219522,Japanese
279988,English
38358,English
38358,Latin
38765,English
8487,English
511809,English
511809,Spanish
323677,English
323677,German
10647,English
606523,Korean
606523,Russian
506528,English
506528,Italian
437670,German
484247,English
1200674,Italian
8005,English
8005,Spanish
11814,English
169881,English
10780,English
10780,French
1358947,English
13702,English
481891,Korean
8867,English
157386,English
1019404,English
1007826,English
2332,German
2332,French
2332,Japanese
776305,English
776305,Japanese
1412744,Swedish
1270125,English
763788,English
2924,English
87826,English
1414165,Swedish
489430,Spanish
260550,Korean
8224,English
877183,English
877183,Esperanto
82,English
82,Spanish
22947,English
457799,English
16250,English
956920,English
956920,Norwegian
1307178,English
1182952,English
1182952,Swahili
500006,Norwegian
22582,English
1022787,English
834143,English
21032,English
612706,English
10510,English
1231914,Korean
988402,French
7508,Hindi
736545,Korean
384682,English
384682,Russian
9007,English
9007,Spanish
50359,English
656690,English
36225,Japanese
11371,English
11371,French
390061,English
19114,English
1403905,German
1403905,Raeto-Romance
18647,English
18647,Spanish
1414180,Japanese
18983,English
18983,Japanese
138,English
138,Hungarian
138,Latin
393850,Italian
397422,English
1414173,Swedish
241254,English
170687,English
11675,English
6620,English
6620,French
66129,French
7090,English
15767,Japanese
15767,English
15767,Cantonese
854661,Korean
61012,English
11452,English
1878,English
659956,English
683361,Finnish
345911,English
13151,English
16258,English
9327,English
417384,English
120475,Japanese
1232546,English
689249,Spanish
832262,English
1403946,German
72358,English
10974,Cantonese
13416,English
1152014,French
740903,English
740903,German
49009,English
49009,Polish
49009,Russian
1000569,Dutch
25988,English
37056,English
37056,Italian
37056,Spanish
10153,English
9885,Swedish
9885,English
28211,English
1378,English
534179,Korean
3112,English
1414531,Swedish
37024,Japanese
12110,English
9478,German
24249,English
16866,English
4584,English
23048,English
12106,English
12106,Spanish
1001783,English
11967,English
14367,English
104,German
104,English
104,Japanese
1418072,Portuguese
308403,Norwegian
16113,Arabic
16113,English
16113,Greek
1167027,Danish
1167027,English
1167027,Norwegian
83770,English
83770,French
746,Chichewa; Nyanja
746,Mandarin
746,English
746,Japanese
402897,English
1034337,Thai
112205,English
112205,French
1101401,English
471506,English
298382,English
130150,English
239563,English
9696,Cantonese
9696,English
9696,Japanese
18129,English
97,English
656159,Korean
656159,Spanish
203833,English
203833,German
412795,Spanish
341006,English
431803,Japanese
263341,English
23202,English
1414183,English
1414183,Zulu
14534,English
14534,Spanish
12160,English
571030,Danish
571030,German
571030,English
571030,Spanish
597845,Russian
387426,English
387426,Spanish
387426,Korean
146301,English
10314,English
77617,Japanese
11533,English
10726,English
602147,English
45288,Japanese
3090,English
1006026,Korean
32985,English
32985,Arabic
1161396,Hungarian
76494,English
1011516,English
228805,Japanese
9404,English
9404,Russian
9404,Ukrainian
9404,Mandarin
9404,Cantonese
400106,Spanish
400106,English
20762,English
893712,Japanese
884315,English
800815,French
800815,English
800815,Latin
10206,English
645788,English
13600,English
347754,English
355547,English
11529,English
606402,Mandarin
606402,Korean
606402,Japanese
9397,English
740658,Mandarin
38438,French
10351,English
11615,English
11615,Spanish
14863,English
1958,English
1958,French
653349,English
416477,English
416477,Urdu
413518,Italian
11449,English
282069,Japanese
10616,Cantonese
48266,English
48266,French
48266,German
48266,Spanish
42994,Japanese
1226299,Tagalog
483898,English
12289,Mandarin
2142,English
43539,English
2642,English
11017,French
11017,Spanish
11017,English
552095,English
9890,English
444090,Danish
444090,Norwegian
13382,English
1093402,English
9922,English
11954,English
10320,English
1405126,Italian
512895,English
1229913,Spanish
1135718,English
1135718,Tagalog
16672,Japanese
9651,English
9651,Czech
261470,Spanish
19086,Spanish
19086,English
218778,English
999590,Russian
1286780,Italian
505600,English
505600,Mandarin
505600,Spanish
246403,English
77866,English
83666,English
38317,English
17165,Japanese
6519,English
11259,English
417870,English
32823,English
624,English
11887,English
1164761,Indonesian
2320,English
565028,French
565028,English
11546,English
1319504,English
460321,English
460321,Arabic
460321,French
9064,English
432527,Hindi
306947,English
366672,English
51052,English
51052,Spanish
10166,English
914,English
914,Esperanto
48579,Italian
765421,English
765421,Georgian
765421,Turkish
615665,English
143477,Japanese
11006,English
872542,Spanish
872542,English
814776,English
662708,Japanese
570,English
570,French
570,Italian
10147,English
416194,Norwegian
14306,English
1688,English
7364,English
7364,French
7364,Arabic
1355320,Korean
1903,English
1903,Portuguese
1903,Spanish
976584,Spanish
976584,English
870358,English
870358,French
9945,English
9945,Latin
999087,Mandarin
15283,Japanese
1148817,Indonesian
1075334,English
1376704,English
39345,English
24049,Tamil
528549,Korean
873,English
873,Portuguese
873,Spanish
783675,Japanese
15357,French
976912,English
955531,Latin
955531,Spanish
34689,English
34689,Spanish
34689,Italian
670266,English
556678,English
15772,English
15772,Hindi
1047925,English
78049,English
78049,Italian
9429,English
12480,French
12480,German
476292,Japanese
10025,English
1858,Spanish
1858,English
300803,English
1071866,English
260934,Spanish
47931,Portuguese
332672,Dutch
332672,English
332672,French
15403,Spanish
15403,English
15403,Italian
15403,Czech
535544,English
531499,Spanish
531499,English
1140066,English
1140066,German
307663,English
46838,English
9593,English
942881,English
942881,Japanese
408270,Japanese
239459,English
1285660,Turkish
36956,Italian
36956,French
1654,Latin
1654,English
1654,German
1654,French
1654,Spanish
460555,Arabic
460555,Mandarin
460555,English
10283,English
9350,English
1102776,French
274181,English
18198,English
20544,English
20544,Italian
211052,Greek
926,English
526811,French
526811,English
250734,French
250734,English
250734,Italian
222936,Russian
222936,English
826,Japanese
826,Thai
826,English
1365,Ido
1365,English
134,English
1251,Japanese
7461,Spanish
7461,English
903,English
3512,English
1128752,English
261,English
19458,English
19458,French
698201,Japanese
1047016,English
1047016,French
1047016,Italian
12481,Cantonese
12481,Vietnamese
12481,Mandarin
9021,English
6003,English
6003,Italian
28512,English
1084066,English
1084066,Persian
39202,Japanese
654,English
9348,English
10708,English
9070,English
676701,Spanish
290764,English
11335,English
59965,English
555285,English
555285,Hebrew
25961,English
25961,Japanese
10012,English
259018,English
10053,English
10868,English
8697,Dutch
8697,Cantonese
8697,English
1223799,Indonesian
8840,English
1970,English
1970,Japanese
1340168,English
1340168,French
1340168,Spanish
800279,English
11652,English
446354,English
480042,English
9599,English
763164,English
8914,English
447759,Korean
297090,Japanese
16161,English
765172,English
1381,English
1087040,English
274,English
10611,English
722261,English
1241750,Tagalog
95610,English
95610,Portuguese
72976,English
10481,English
539651,English
12193,English
15159,English
15657,English
9344,English
12146,English
12146,Spanish
11197,Swedish
1156125,Japanese
1139819,Dutch
859882,Japanese
1165,German
1165,English
1165,French
459928,English
661289,English
512901,Mandarin
263109,English
743563,Malayalam
743563,Tamil
10423,English
10423,Cantonese
990,English
320,English
18499,English
18499,French
9876,English
6075,English
6075,Spanish
528656,Mandarin
44729,Japanese
14113,English
203739,English
1126692,French
1126692,Wolof
6312,French
6312,German
6312,Italian
1405364,Malay
192102,English
255343,Spanish
255343,English
5902,English
5902,Dutch
5902,Polish
5902,German
5902,Latin
33542,Cantonese
33542,English
1232493,Arabic
1232493,Hebrew
1232493,English
870028,English
346470,Korean
1039690,English
11096,English
9571,English
335360,English
36685,English
13813,German
13813,Russian
13813,English
257091,English
430447,Japanese
623135,Korean
14817,English
13788,English
13788,Hebrew
9656,English
10220,Russian
10220,English
10220,Hebrew
2335,French
489999,English
1499,English
2447,English
2447,Portuguese
513692,Cantonese
513692,Mandarin
513692,English
23631,English
23631,Spanish
11075,Japanese
702454,Korean
581389,Arabic
581389,Mandarin
581389,Korean
581389,Danish
581389,Spanish
581389,French
581389,English
581389,Russian
581389,Tagalog
11697,English
10357,German
10357,Spanish
10357,English
43959,English
177221,English
1148558,Korean
15802,Japanese
556574,French
556574,English
1049,English
11052,English
616651,English
616651,French
616651,Spanish
77459,French
853387,English
1186957,English
796849,English
796849,Japanese
475430,English
5549,English
330483,English
528085,English
406,French
810271,English
798286,English
502033,English
502033,French
469722,Spanish
17101,Japanese
417678,English
718400,English
913,English
521034,English
843241,Japanese
505283,Korean
9563,English
176983,Japanese
114478,English
45772,English
41280,English
814338,English
660262,Norwegian
557946,English
581734,English
417830,English
199534,German
199534,English
58857,Japanese
19185,English
1136394,French
11418,English
698916,Japanese
452773,Spanish
452773,English
890980,Spanish
628866,English
782054,Japanese
459910,English
912480,English
912480,French
614917,English
21422,Japanese
11199,English
134764,Cantonese
134764,Mandarin
43209,Mandarin
43209,Italian
43209,Thai
14245,English
11395,English
22843,English
22843,Japanese
1364,English
1364,French
1364,German
1364,Spanish
105965,Dutch
105965,English
105965,German
105965,Swedish
2112,English
12184,English
69,English
10348,Japanese
10348,Cantonese
10348,English
301365,English
1247,English
1247,Russian
1247,Spanish
1247,German
1247,Lingala
239241,Japanese
68722,English
1027535,Italian
1027535,Spanish
384521,English
1214499,Japanese
1214499,English
82990,English
53896,English
8967,English
353326,Sanskrit
353326,English
353326,Tamil
4192,German
4192,English
4192,French
4192,Arabic
1127087,Indonesian
1005681,Spanish
597219,Mandarin
597219,English
597219,French
597219,Hindi
597219,Spanish
14282,Japanese
1053544,Swedish
1053544,German
912520,French
854006,Japanese
854006,Portuguese
854006,Spanish
397469,Korean
382322,English
736790,English
736790,Spanish
699204,Japanese
11358,English
36679,Japanese
1433,Spanish
19576,Japanese
520946,English
520946,Danish
11008,English
11008,Spanish
2054,English
6068,English
339259,English
339259,German
609242,Spanish
532067,Japanese
1597,English
301337,Norwegian
301337,English
301337,Spanish
301337,Vietnamese
301337,Icelandic
793387,Korean
37280,Japanese
128868,Japanese
9631,English
507441,English
507441,Irish
926899,English
2288,English
1352821,Turkish
284293,English
38594,Japanese
144288,Japanese
897192,English
1163258,Hindi
1117321,Spanish
1117321,English
684501,Korean
1035049,English
449756,Dutch
449756,English
449756,Finnish
449756,German
449756,Russian
449756,Swedish
587412,Kannada
10699,English
451767,Japanese
18937,English
492105,Mandarin
633374,Japanese
633374,Korean
37233,English
846,English
628914,English
8327,English
8327,Spanish
425972,English
7735,German
27573,English
848439,English
15371,Japanese
11024,English
9411,English
9411,Dutch
608812,English
517024,Russian
1083300,French
1145851,Spanish
1032949,English
286567,English
10951,Cantonese
14864,English
1574,Hungarian
1574,English
21452,Japanese
9730,English
5966,English
38408,English
2003,French
1416904,English
669671,English
1241742,Tagalog
607259,English
460885,English
109091,English
109091,Spanish
449985,Indonesian
449985,Thai
449985,Mandarin
449985,English
818511,Portuguese
1171099,Hindi
65364,English
1400763,English
172226,English
74513,French
74513,English
9725,English
10715,English
110552,Thai
78698,English
921,English
606117,English
606117,French
606117,Spanish
192911,English
2155,English
823395,English
1817,English
1817,Swahili
408349,Korean
26388,English
155084,English
47327,English
260713,Italian
15590,English
1357713,Tamil
1077600,Japanese
774741,English
430155,Russian
2163,English
1123093,English
874745,Japanese
16052,Spanish
16052,English
496704,English
11879,English
1710,German
1710,Italian
1710,English
530382,English
14854,English
14854,Spanish
2289,English
11127,English
811592,English
811592,Portuguese
10766,English
369698,Russian
21191,Spanish
1957,English
12140,Japanese
939338,Danish
939338,Finnish
939338,French
939338,Norwegian
939338,Swedish
495925,Japanese
13944,English
911916,English
47407,English
9531,English
9531,Italian
9531,Spanish
257512,Japanese
34813,English
2619,English
12657,Spanish
12657,English
118379,Cantonese
7092,English
93840,French
42968,English
42968,Catalan
42968,Spanish
915824,Korean
74643,No Language
59053,Italian
16962,English
1788,English
75674,English
75674,Russian
9281,German
9281,English
308624,Korean
671583,Dutch
671583,German
671583,Spanish
671583,English
333352,Somali
333352,English
524216,English
300665,English
12335,English
663260,English
663260,French
433356,Turkish
433356,English
16234,English
591274,English
11507,English
4546,English
881164,English
631947,Spanish
631947,English
667739,German
667739,English
667739,Spanish
1369679,English
791469,English
10796,English
525661,English
11260,English
652572,Korean
1134055,English
997265,Portuguese
582596,English
2018,English
8869,English
554776,Korean
28597,English
28597,Spanish
707886,Turkish
707886,English
5038,Spanish
5038,English
84188,English
587272,Spanish
37221,Spanish
303858,English
303858,Icelandic
303858,Korean
354110,English
8409,English
8409,Spanish
238215,English
14462,English
328387,English
434355,French
434355,Japanese
16307,English
710356,English
263475,Tamil
11015,English
656266,Korean
172,English
109,French
109,Hungarian
109,Polish
851281,English
681219,Tagalog
2661,English
11665,English
11665,Russian
11817,English
11817,Tibetan
11817,Punjabi
11817,German
330070,Japanese
430384,Korean
257354,English
51481,English
763,English
14211,English
52886,English
11281,English
16418,English
157544,English
157544,German
943542,English
667717,Mandarin
586047,English
586047,Korean
9268,English
1588,English
541,English
23082,English
1075536,Tagalog
1034940,French
8814,Japanese
8814,English
641662,English
196024,Danish
196024,Swedish
886396,English
886396,Portuguese
295964,French
295964,English
2134,English
16931,English
353616,English
649409,English
517814,Amharic
517814,Arabic
502292,English
10756,English
11081,English
11081,French
1072876,English
1033219,English
461078,Japanese
451,English
451,Italian
451,Russian
12113,Arabic
12113,English
417644,Spanish
417644,English
290865,Korean
180147,Spanish
34067,Japanese
620705,English
119892,Mandarin
119892,English
55292,Mandarin
639838,English
366170,Japanese
754609,English
754609,French
491584,English
491584,Korean
797787,Mandarin
332411,English
11893,English
11647,Cantonese
11647,English
11647,Thai
11647,Mandarin
437109,Korean
12163,English
931285,English
438747,English
9778,English
685274,Japanese
76826,Japanese
1088096,English
24122,English
359483,German
1680,Japanese
1680,English
942012,Indonesian
11878,Japanese
37257,German
37257,English
14365,English
561717,English
1187619,Hindi
12556,English
10673,English
77805,English
144,Japanese
144,Turkish
144,French
144,German
144,Spanish
144,English
144,Hebrew
831946,English
831946,Russian
321258,English
1045931,Hindi
19580,English
10336,English
1207413,English
809787,English
809787,Italian
705862,Japanese
1264966,English
758336,English
2179,English
11282,English
11282,Hindi
58151,English
1576,English
757860,Mandarin
630240,French
339967,English
339967,Korean
10204,German
10204,English
10204,French
10204,Hindi
10204,Turkish
10204,Cantonese
41498,Japanese
1632,English
9623,English
10285,English
654028,English
1239288,English
2525,English
1056803,Japanese
49021,English
33273,English
33273,Spanish
33273,Basque
10136,Mandarin
10136,Tibetan
10136,English
5,English
14811,English
14811,Hebrew
14811,Russian
11649,English
10632,English
385448,English
484510,English
514593,English
14202,French
14202,Mandarin
14202,English
304410,English
304410,French
304410,Spanish
32022,Japanese
67660,English
13825,English
20126,German
20126,Italian
8051,English
360776,Japanese
66,English
860867,English
39203,Japanese
2292,English
9493,English
109410,English
12545,English
1085218,Danish
1085218,Arabic
413337,English
1339772,Indonesian
783,English
783,Hindi
1643,English
1643,French
73134,French
73134,Italian
862491,English
224141,English
10157,English
121856,English
121856,Portuguese
121856,Spanish
614911,English
244761,English
29996,Greek
887357,Spanish
887357,English
887357,Portuguese
1149381,Polish
1130899,Japanese
476968,English
476968,Spanish
46146,English
46146,Norwegian
466081,English
466081,Polish
466081,Spanish
433157,Japanese
643586,English
643586,Spanish
287424,English
607383,Dutch
607383,English
33875,Japanese
9320,English
9320,Spanish
126277,English
110,French
2652,English
25793,English
25793,Italian
12589,English
37710,English
37710,French
37710,Italian
37710,Russian
37710,Spanish
47397,Swedish
110416,English
110416,French
110416,Galician
110416,Irish
2925,English
866,English
845387,Japanese
16577,English
4349,Arabic
4349,English
1223584,Turkish
681019,Polish
1419747,Polish
753232,English
479226,Danish
479226,Spanish
479226,Arabic
479226,Italian
9103,English
737568,English
737568,French
471498,French
146203,English
86461,Italian
1000064,French
50456,English
50456,French
50456,German
50456,Italian
50456,Arabic
50456,Spanish
39057,Japanese
8879,English
4435,Hindi
11165,English
11165,Japanese
975056,Italian
975056,English
26389,German
26389,English
26389,French
26389,Mandarin
644583,German
644583,Arabic
644583,French
644583,English
13666,English
525686,Spanish
1179496,Spanish
17466,English
921436,Korean
244506,English
62206,English
62206,German
62206,Spanish
10606,English
692,English
287284,English
36670,English
36670,French
36670,Arabic
36670,Spanish
75629,Japanese
11560,English
11560,Spanish
76640,English
635996,Mandarin
635996,English
635996,Korean
379,English
379,Irish
379,Italian
379,Yiddish
11419,English
13056,Russian
13056,English
429471,English
713,English
713,Maori
1146577,English
1146577,Hindi
1127628,English
701175,French
701175,Spanish
20941,Spanish
9092,English
439,German
439,English
439,French
439,Italian
440626,German
440626,Polish
440626,Russian
440626,Yiddish
9385,French
382597,French
8965,English
449459,English
449459,Norwegian
11986,French
19543,English
1103856,French
1103856,Tagalog
11687,French
269495,Finnish
407742,Italian
854887,English
210860,English
48186,English
48186,French
48186,German
9463,Japanese
995906,English
301351,Spanish
301351,English
301351,Italian
425274,English
1001865,English
1245347,English
1215918,English
10436,English
10436,Italian
660521,English
13345,Cantonese
625976,Japanese
36819,English
16995,Cantonese
16995,English
16995,French
10426,English
11329,English
11329,French
10234,French
10234,German
2665,English
2323,English
112454,English
438808,English
1002338,English
1002338,Icelandic
10610,English
4437,English
4437,Russian
910,English
402331,English
415312,English
367401,Italian
39264,Japanese
27064,English
27064,Japanese
548,Japanese
1255350,English
76489,English
188813,Cantonese
813477,English
813477,Japanese
27996,English
10997,Mandarin
10048,English
10048,Korean
10048,Russian
10048,Spanish
283984,Japanese
55931,English
55931,Japanese
525657,English
72972,English
72972,Swedish
134597,English
249578,Portuguese
16270,English
28260,Spanish
28260,English
2011,German
2011,French
2011,Persian
5289,English
283350,English
66075,Italian
5968,English
2517,Japanese
530079,Japanese
261023,English
777270,English
777270,Portuguese
13022,English
1064517,Spanish
4307,French
4307,Spanish
778810,French
778810,Spanish
778810,English
14979,English
14979,Dutch
14979,Russian
13008,English
532794,Korean
1263992,Indonesian
1263992,Javanese
3172,English
9457,Korean
9457,English
245842,English
1633,English
624963,English
13335,English
286873,English
1045205,German
9542,English
86838,English
86838,Vietnamese
1001884,English
13509,English
13509,German
13509,Portuguese
1372027,Khmer
1372027,English
487047,English
487047,German
43930,English
11812,English
531876,English
531876,Pushto
11393,English
637534,French
11870,English
234,No Language
16690,English
643532,English
551804,English
551804,Spanish
606870,English
606870,German
990691,Danish
56403,Italian
439466,Japanese
169209,English
93,English
12144,English
4251,Hindi
4251,Punjabi
4251,Urdu
975,Latin
975,English
975,German
1192846,Spanish
943930,Spanish
13830,English
13830,Portuguese
672647,English
11587,English
49948,English
644092,English
644092,Spanish
939210,German
939210,English
16535,English
16535,French
16535,Spanish
16535,Basque
726208,Spanish
520023,English
341012,English
9060,Cantonese
9060,Mandarin
9060,English
10135,English
10135,Portuguese
532973,English
6623,English
6623,Russian
6623,Serbian
6623,Bosnian
6623,Croatian
272693,English
926599,English
926599,Portuguese
40706,English
40706,Spanish
379291,English
1201262,English
1201262,Mandarin
913673,English
10185,English
42360,Japanese
954388,English
954388,Portuguese
540,English
9731,English
97430,English
97430,Cantonese
97430,Mandarin
6171,English
487242,English
259694,English
11873,English
11873,Spanish
1102425,English
77429,Spanish
1115749,Italian
22897,English
22897,French
1429,English
641,English
127521,French
127521,Spanish
127521,English
19274,Cantonese
15144,English
705559,Spanish
27449,English
11356,English
928123,English
928123,Mandarin
579583,English
11132,English
11974,English
1535,Cantonese
1535,English
1535,German
1535,Arabic
1535,French
301846,English
14560,English
48231,English
10663,English
347031,English
54318,English
50087,Japanese
24150,English
11060,English
11060,Spanish
321697,English
1480,English
1480,Spanish
32856,English
199928,English
199928,Japanese
33689,English
1362,English
289720,English
57089,English
9718,English
573531,Japanese
573531,English
15417,English
851976,Russian
851976,English
851976,Polish
851976,Spanish
169934,Japanese
36095,Japanese
420814,English
86541,Hungarian
86541,Spanish
86541,German
413594,Japanese
12208,Japanese
12208,English
12208,French
12208,Gaelic
12208,German
18707,Japanese
18707,Cantonese
18707,English
227707,English
58244,English
25074,Cantonese
429300,English
429300,French
12914,English
10861,English
37910,Japanese
703,English
703,German
140,Latin
140,Spanish
863929,Italian
1115377,Danish
429197,English
2309,English
538751,Korean
369192,English
1032372,English
657654,Korean
3580,English
1696,Spanish
1696,English
667216,English
115874,English
115874,Catalan
115874,Russian
9576,English
267,Bulgarian
267,Italian
267,Spanish
9801,German
9801,Thai
9801,English
585244,English
955991,English
955991,Hebrew
1030987,English
776835,English
590706,English
590706,Burmese
44727,Japanese
11624,English
11624,Italian
597316,English
24740,English
1279433,Polish
15854,English
871964,Polish
431530,English
1143319,English
1230171,Bengali
899579,Portuguese
899579,English
6878,English
623,English
623,Italian
623,Russian
994143,English
119321,English
1389,English
1019828,Mandarin
1807,English
336845,English
844,Cantonese
844,Mandarin
844,English
844,Japanese
683328,Indonesian
73245,Japanese
8738,Russian
8738,English
8738,Japanese
595813,English
11826,Spanish
11826,English
10837,English
429473,English
11000,English
371608,English
28118,English
9359,English
710217,English
10991,Japanese
167073,English
1109534,English
78428,Cantonese
1078642,French
1078642,Italian
1078642,Turkish
808806,Japanese
313922,English
313922,German
333669,English
333669,French
1008102,English
79707,Japanese
1016446,German
14537,Japanese
814800,English
777292,English
777292,Kannada
57431,English
15138,English
457840,English
629017,English
12597,English
1090323,English
10400,English
203835,English
13225,English
2977,English
173,English
500682,English
1598,English
6439,English
398181,English
59860,English
727340,Japanese
727340,English
727340,Portuguese
727340,Korean
489243,English
1084812,English
1084812,Malayalam
761898,Japanese
503417,English
503417,Polish
2759,English
11400,English
514754,English
6961,English
2039,English
2039,Italian
1098378,English
322240,English
1024530,English
81672,Italian
10364,English
10364,Italian
316152,English
630392,English
9564,German
9564,French
1677,English
339530,English
9394,Italian
11228,English
30018,Korean
9894,English
24831,English
1202285,French
268690,Spanish
31685,English
31685,Latin
11416,Guarani
11416,English
11416,Spanish
11416,Latin
11527,English
204436,French
204436,English
1379877,Hindi
40172,Japanese
16140,Japanese
943822,English
267793,English
1059811,English
1011082,English
11520,English
987750,Spanish
332270,English
332270,Russian
1125257,English
548754,English
4944,English
11678,English
11678,Urdu
11678,Italian
642121,Japanese
44730,Japanese
9589,German
263132,Japanese
263132,Cantonese
896221,English
896221,Portuguese
27945,English
271674,English
271674,German
378385,English
77495,Spanish
96936,English
438058,Japanese
3432,English
880841,Spanish
880841,English
880841,Portuguese
741074,English
13012,English
504903,Korean
318781,English
318781,Spanish
977223,English
977223,Portuguese
1152491,Tagalog
227679,Japanese
703771,English
412520,English
412520,French
5680,English
484468,French
960700,Japanese
63193,English
35854,English
35854,Vietnamese
35854,Mandarin
35854,Cantonese
4031,French
10495,English
348950,Japanese
395000,Korean
368942,English
368942,Italian
282813,English
71883,Japanese
1644,English
10676,English
11344,Korean
11344,Russian
3082,English
492336,English
14072,English
14072,Hindi
4960,English
4960,German
717980,English
1259,English
1259,French
128246,Korean
12212,English
1167351,English
1156594,Spanish
424656,Japanese
17809,English
17809,Japanese
17809,Cantonese
968739,French
968739,Portuguese
1164892,English
31606,English
1036561,English
963,English
934384,English
934384,Tagalog
167,English
9667,English
10033,English
1036921,English
854062,English
270938,English
229,English
1264573,English
245703,English
302156,English
86493,German
835767,English
134411,English
134411,Spanish
458109,English
662638,Japanese
1401370,English
11188,English
11188,German
10328,English
351339,Czech
351339,German
351339,English
29826,Spanish
758769,English
11689,Italian
916,English
262391,French
1852,English
864,German
864,French
864,English
864,Russian
46929,English
732684,Spanish
732684,Russian
482036,Korean
13195,English
645985,Korean
425001,English
425001,Italian
4464,English
425336,Spanish
425336,English
13411,English
8923,English
8676,English
8676,Spanish
446791,English
19286,English
11497,English
19277,French
19277,English
204553,Korean
1679,Japanese
144616,English
14412,English
14564,English
2671,Japanese
853812,English
1281,English
615904,English
8271,English
8271,Spanish
19273,English
775996,English
575361,Russian
2469,Spanish
593,Russian
11286,Japanese
11286,Mandarin
11286,Arabic
11286,English
3989,Arabic
3989,English
3989,French
3989,Korean
68,English
412105,English
465086,English
931461,English
296098,Russian
296098,English
296098,German
1107872,English
1107872,Polish
1107872,Russian
533642,English
533642,Vietnamese
5653,English
5653,Latin
722149,English
722149,Estonian
28032,English
267193,English
1152368,Russian
764835,English
14123,English
14123,Spanish
615678,English
1108354,French
38541,English
9289,English
9289,French
9289,German
145,English
11636,Mandarin
11636,Cantonese
11636,English
1094605,English
134366,English
13851,English
13851,Japanese
1000475,English
889,English
13691,English
21057,Japanese
100241,English
542224,English
759175,English
508081,Korean
364111,Japanese
376290,English
38356,English
501907,English
1132079,English
8978,English
8978,Serbian
474764,English
151512,Thai
967582,French
967582,Spanish
1187293,Telugu
297291,English
297291,Italian
212162,German
212162,Japanese
3116,English
3116,Italian
10984,English
9896,English
523607,Russian
523607,Spanish
523607,English
1146165,Avaric
1146165,Indonesian
5725,English
347847,English
10017,English
846967,Japanese
26963,English
11827,English
11827,Hungarian
10779,English
1056380,Spanish
85350,Spanish
85350,English
25405,English
760204,English
54540,English
54540,Japanese
145135,English
308032,English
10648,English
1236401,Korean
615643,English
615643,Korean
1126357,Indonesian
864168,Mandarin
864168,English
864168,Korean
864168,Spanish
1016084,English
404378,English
408381,English
63764,French
458376,Japanese
9760,English
10599,Italian
808023,English
8374,English
8374,Spanish
1289004,Turkish
892153,Portuguese
892153,English
16007,Japanese
1907,English
1907,French
1907,Croatian
1907,Swedish
1907,Thai
124157,Korean
124157,Cantonese
124157,English
124157,Mandarin
124157,Japanese
11299,Japanese
8290,German
8290,French
8290,English
453575,Japanese
15058,English
454286,English
760926,English
760926,Portuguese
1320330,English
539517,English
2312,English
31646,English
277685,English
10564,English
11980,English
22907,English
797838,English
797838,Estonian
797838,Russian
580,English
567690,English
284427,English
284427,German
451480,English
451480,German
160,No Language
9529,English
741011,English
649087,Swedish
649087,English
11569,English
471968,Russian
942922,English
942922,Portuguese
942922,Spanish
127748,Italian
127748,French
921360,English
921360,Spanish
282070,Japanese
58224,English
10404,Mandarin
1257926,Turkish
586810,French
463257,English
10649,English
12508,English
14636,English
500919,English
1172676,English
819876,English
819876,Spanish
437542,Korean
668461,English
11355,English
942199,English
11888,English
9612,English
503210,English
806,English
806,Italian
10246,English
10246,Italian
791,English
87093,Italian
87093,English
87093,French
51822,English
51822,Spanish
369196,English
477776,Japanese
682201,Vietnamese
467956,English
319888,English
319888,German
319888,Norwegian
88104,English
675327,English
12143,English
12143,Spanish
610251,Mandarin
610251,Japanese
610251,Korean
610251,Russian
10061,English
636279,Korean
11982,English
408866,English
408866,Japanese
10643,Japanese
390051,English
526050,English
1015724,English
85813,Telugu
11509,English
1390086,Arabic
477489,English
477489,French
19918,English
79026,English
438590,English
9298,French
